Gene_name	Chr	Start	End	Strand	meRIP_TKO	RNAPII_TKOmean_GB	RNAPII_TKOmean_PR	PausIndex_TKO	cheRNA_TKO_mean	TK0_Pull
Snx30	chr4	59803649	59906740	+	0.355518552876297	7.41485849251682e-07	4.05791224396981e-06	5.47267658319456	9.45349280813299e-07	1
Fkbp15	chr4	62298341	62362548	-	0.482129770902767	5.74522960714507e-07	5.07539409813586e-06	8.83410141141066	6.9205130227877e-07	3.62
Slc31a1	chr4	62358700	62393769	+	0.433946512156534	7.11897923649205e-07	5.06354577376685e-06	7.11274131523098	1.19733817303106e-06	3.36
Rgs3	chr4	62557846	62705019	+	0.461864888564365	4.52876736457e-07	5.35149344170076e-07	1.18166666796957	1.98915944087203e-07	0.72
Zfp618	chr4	62963573	63136030	+	0.75961792677724	3.55303616718917e-07	7.07673191114388e-07	1.99174215463794	1.27022579321687e-07	1.06
Col27a1	chr4	63213411	63336991	+	0.441018345579337	3.4334933126767e-07	6.24734920531366e-07	1.819531490639	8.79415256417286e-08	1.82
Whrn	chr4	63412909	63497991	-	0.476112873843729	5.68552981939233e-07	2.46194842183092e-06	4.33020052666623	4.91814159658546e-07	3.34
6330416G13Rik	chr4	63558359	63588353	+	0.26751656872834	4.19979765156982e-07	7.04919710683999e-07	1.67846112876536	4.60486345708556e-07	2.72
Cdk5rap2	chr4	70214854	70412435	-	0.373934069927184	6.58095267848281e-07	3.12183894903657e-06	4.74374927393687	1.2175752683306e-06	4.02
Megf9	chr4	70429926	70536928	-	0.41307120416248	3.63502447623803e-07	2.5904443362697e-06	7.12634633742717	1.80735605756331e-07	0.94
Kdm4c	chr4	74240496	74407864	+	0.938221477104714	7.47707423218775e-07	3.84486492343511e-07	0.514220509792923	1.48726371268805e-06	5.52
Mpdz	chr4	81276498	81444815	-	0.346062721168498	3.45670504437961e-07	9.55180809620597e-07	2.76326963786992	1.85329978415937e-07	2.14
Nfib	chr4	82288172	82507779	-	0.724229168174769	6.50073321957481e-07	2.91805332076586e-06	4.48880645029257	1.45852499893525e-06	4.5
Zdhhc21	chr4	82796737	82861661	-	0.444697587929433	5.1146699332504e-07	1.60147078299967e-06	3.13113222143335	8.7563529002853e-07	3.9
Ttc39b	chr4	83218300	83326189	-	0.371468838935043	8.95062779159595e-07	3.04112569850654e-06	3.39766748133796	1.87682873994054e-06	3.44
Snapc3	chr4	83415743	83455340	+	0.682094158738563	8.26190291912871e-07	3.59660632644414e-06	4.35324205773097	1.92211637898146e-06	1.94
Psip1	chr4	83453679	83488448	-	0.406895954100773	1.59590339164231e-06	4.34830745006407e-06	2.7246683432318	2.73613567753282e-06	3.1
Bnc2	chr4	84270541	84677086	-	0.551146900546984	5.64639217324597e-07	2.23140672212177e-06	3.95191593792358	1.4484512495627e-06	2.28
Cntln	chr4	84882308	85133921	+	0.931039106226638	4.13430364236196e-07	2.1578692377474e-06	5.21942610996659	1.55357550200228e-07	2.14
Sh3gl2	chr4	85203455	85391380	+	0.502686384354325	5.53786888506971e-07	2.51354148692486e-06	4.53882448120333	1.2555856773833e-06	4.12
Adamtsl1	chr4	86051914	86430382	+	1.32089017630817	4.38543788146387e-07	9.34543583583024e-07	2.1310154398335	1.70213180507817e-07	2.88
Haus6	chr4	86579283	86614022	-	0.543096812523794	8.93732739133798e-07	4.06884274152868e-06	4.55263924366493	3.14045107225142e-06	3.78
Dennd4c	chr4	86746554	86852603	+	0.619710566250639	5.86610470605312e-07	4.24779137614391e-06	7.24124711200722	1.00211815948399e-06	2.38
Acer2	chr4	86872413	86934490	+	0.940810363481907	6.53721439157266e-07	1.37460039053103e-06	2.10273108421084	3.08068204053495e-07	0.7
Focad	chr4	88092629	88413011	+	0.752171029936378	4.24966679323288e-07	3.47055795016571e-06	8.16665898534018	5.54730661132641e-07	2.62
Mtap	chr4	89135369	89183090	+	0.633436321297178	6.44649430673535e-07	3.25278240163569e-06	5.04581598441366	1.04128993241313e-06	1.48
Caap1	chr4	94498078	94558796	-	0.825142594724517	6.39307457253284e-07	4.80838959850956e-06	7.52124747483518	1.31380528267373e-06	4.28
Plaa	chr4	94563138	94605247	-	0.631181524730217	8.8152004566103e-07	3.71837151094197e-06	4.21813608124323	2.54021376242227e-06	3.56
Mysm1	chr4	94940040	94981100	-	0.759875456611478	7.46634447872989e-07	5.22719729487991e-06	7.00101275767699	2.41744967366452e-06	3.88
Fggy	chr4	95555506	95928939	+	0.562797767000899	4.00745948826029e-07	2.36257269282825e-06	5.89543749537412	2.18665191437739e-07	2.66
Hook1	chr4	95965378	96026277	+	0.557049194034153	5.23008985606031e-07	2.95001041079503e-06	5.64045837066592	1.30558061170186e-06	3.34
Inadl	chr4	98393825	98721603	+	0.35404133741361	3.9800159729529e-07	1.10278423874673e-06	2.77080355013887	1.46612163488788e-07	1.68
Kank4	chr4	98752891	98819537	-	0.493081181376499	4.59882476537454e-07	9.31790103152634e-07	2.02614831112563	6.96494213973339e-08	4.54
Dock7	chr4	98934658	99122915	-	0.546670200789956	4.99353571710924e-07	1.66193617392486e-06	3.32817520105164	3.94369237243964e-07	1.92
Atg4c	chr4	99191933	99261787	+	0.430917336344564	4.68837532015928e-07	2.35317190661959e-06	5.01916281425107	4.26480896951756e-07	4.36
Alg6	chr4	99713629	99765460	+	1.10738479075584	5.35993311272123e-07	3.13613481156592e-06	5.85107079810873	1.06583096335275e-06	1.74
Itgb3bp	chr4	99763401	99831118	-	0.823430623579483	4.98451246257794e-07	1.87542853067427e-06	3.76251146878328	2.86353632821163e-07	3.52
Efcab7	chr4	99827499	99914785	+	0.678152181983091	3.0090927740322e-07	1.83170654043878e-06	6.08723850672202	1.90752581273077e-07	1.76
Pgm2	chr4	99927450	99989294	+	0.450357105605415	5.05817824555582e-07	2.6891247565696e-06	5.31638986611889	4.1064359726952e-07	3.62
Cachd1	chr4	100774678	101005749	+	0.493488304017304	4.28397997698856e-07	1.19726489142871e-06	2.79474903678315	2.24251030716045e-07	1.68
Raver2	chr4	101067037	101154370	+	0.410946719031367	4.67987383517074e-07	1.5392531626169e-06	3.2890911525198	6.70938656441026e-07	1.36
Jak1	chr4	101149973	101267282	-	0.272831491809797	4.74722113734498e-07	2.90957036136733e-06	6.12899689563354	3.64517708667463e-07	2.64
Ak4	chr4	101417288	101469771	+	0.343872630400162	8.59239500585437e-07	2.73529428496544e-06	3.18338982681984	2.0256107183395e-06	2.58
Wdr78	chr4	103036064	103116299	-	0.422241351784922	4.76477095072542e-07	3.20508316188964e-06	6.72662588618594	9.94792358804513e-08	3.26
Mier1	chr4	103112389	103167754	+	0.464898973262176	8.61023700025441e-07	3.62633839642033e-06	4.21165921020894	2.32668969518039e-06	5
Slc35d1	chr4	103169717	103216884	-	0.42840348562047	5.09754945682819e-07	3.21242577637068e-06	6.30190212684964	3.54201038552967e-07	3.06
Oma1	chr4	103311845	103368428	+	0.802626262890998	4.59198890828629e-07	2.54663892187152e-06	5.54582986312551	4.67658334523372e-07	3.44
Dab1	chr4	104365537	104746844	+	0.721224967380847	3.74321069072661e-07	8.28520548802082e-07	2.21339544379548	2.28698998255497e-07	3.22
Prkaa2	chr4	105027649	105111898	-	0.628228794238235	4.27896826960262e-07	2.07256685316672e-06	4.84361351284149	3.32409527452629e-07	3.46
Usp24	chr4	106314212	106443327	+	0.368027915535086	5.77702927608376e-07	2.5812660681684e-06	4.46815472937717	1.41303916334801e-06	3.44
Pcsk9	chr4	106440333	106466325	-	0.495243171049395	4.1403044652295e-07	5.92861254664876e-07	1.43192670887795	4.04225131498809e-08	2.56
Dhcr24	chr4	106559037	106591113	+	0.351493987403705	9.61768367065707e-07	5.50735731211807e-06	5.72628244045982	1.72760675136904e-06	3.16
Lexm	chr4	106588908	106619238	-	0.475048290582062	6.79380501818459e-07	8.30662144692385e-07	1.22267586789582	1.96440801661052e-07	3.62
Ssbp3	chr4	106909469	107051694	+	0.2880827428614	6.55317986768977e-07	3.45083855093827e-06	5.26589933530211	1.17086507567976e-06	3.6
Tmem59	chr4	107176629	107202996	+	0.430884045641399	6.94291440880749e-07	2.81937290046595e-06	4.0607916711308	1.03327451904105e-06	3.82
Lrrc42	chr4	107231513	107255533	-	0.742978734370644	6.34756934410074e-07	3.14990221371787e-06	4.96237542744658	4.59411267732382e-07	3.6
Hspb11	chr4	107251933	107281888	+	0.772108605083791	5.62314760324088e-07	2.53968567382321e-06	4.51648409933161	2.70780745378116e-07	1.94
Yipf1	chr4	107312362	107361823	+	0.552576520984608	4.85791946624596e-07	2.11781855475243e-06	4.35951762779841	2.33654125462269e-07	2.7
Ndc1	chr4	107365783	107416338	+	0.433579357347395	7.93596930020285e-07	3.38608996823248e-06	4.26676293738426	2.1836668345935e-06	3.6
Glis1	chr4	107432718	107637059	+	0.276450735930787	3.61374312476061e-07	8.52829082080174e-07	2.3599604416727	9.95125626056237e-08	1.12
Lrp8	chr4	107800258	107878840	+	0.380405901978287	5.55714631355073e-07	1.25099955241295e-06	2.25115460674928	2.78591895637716e-07	2.58
Scp2	chr4	108041829	108120547	-	0.615610486725749	7.64749856556244e-07	4.14015520585006e-06	5.41373779982601	8.59115093285114e-07	2.32
Zyg11a	chr4	108179933	108219922	-	0.557222666389932	7.46109218470245e-07	2.99946187999866e-06	4.02013781058554	1.09562094380404e-06	2.4
Zcchc11	chr4	108457425	108561415	+	0.898379329087444	7.507363153237e-07	2.9685060409423e-06	3.95412607642718	1.28647773673975e-06	2.88
Orc1	chr4	108577453	108616833	+	0.625077724546363	9.4063016193505e-07	5.92110308384235e-06	6.29482587679471	2.16679855686944e-06	3.46
Txndc12	chr4	108832677	108864120	+	0.509235202367395	9.19468300049643e-07	4.78408106523147e-06	5.20309516377364	1.00329931951102e-06	1.18
Nrd1	chr4	108998804	109063771	+	0.656488201517281	7.19020479352735e-07	4.25413273965213e-06	5.91656685979475	1.39631377894896e-06	4.16
Osbpl9	chr4	109059144	109204272	-	0.431804900245772	5.9575227046531e-07	2.47952622516806e-06	4.16200885517639	5.20388648715558e-07	2.08
Eps15	chr4	109278274	109389817	+	0.704365574536862	4.79459133014148e-07	2.51537714054512e-06	5.24628058439945	5.35044012610874e-07	4.88
Rnf11	chr4	109450856	109478505	-	0.609990826058513	5.64394583342566e-07	3.21907308214894e-06	5.70358606754219	5.93973372735127e-07	2.06
Faf1	chr4	109674626	109965960	+	0.768814813200774	6.5864484854905e-07	4.73004046197719e-06	7.18147340315065	1.57026785221665e-06	3.6
Elavl4	chr4	110201736	110353911	-	1.36500732658558	3.98955410421313e-07	1.66315994300503e-06	4.16878653493799	2.24612464253062e-07	1.34
Bend5	chr4	111413005	111462298	+	0.590874715985269	3.76137299529514e-07	1.28623858324991e-06	3.41959860098635	1.17668065984272e-07	2.6
Spata6	chr4	111718009	111831137	+	0.867751622209104	3.94122895903943e-07	1.30932334744783e-06	3.32211947353331	3.16148173060052e-07	1.12
Skint11	chr4	114161383	114247028	+	1.34194344875143	2.74126298921394e-07	3.64461150846024e-07	1.32953734202107	1.30417131716321e-07	2.16
Cmpk1	chr4	114958612	114989228	-	0.404339485031171	6.31815328883665e-07	4.26383946813083e-06	6.74855337186022	7.09681344008261e-07	2.78
Stil	chr4	114998117	115045203	+	0.555076990309737	6.32591249133553e-07	3.97895122289735e-06	6.28992454187002	8.21518434495541e-07	3.56
Efcab14	chr4	115736072	115779327	+	0.579002678575316	5.59721387097253e-07	1.61331910736867e-06	2.88236101846212	6.59443550918136e-07	3.24
Atpaf1	chr4	115782813	115814314	+	0.463100289841132	5.22366935851197e-07	2.18278965556558e-06	4.17865202744642	8.79187641892612e-07	3.64
Mknk1	chr4	115837197	115881256	+	0.28842828307184	5.66802710577271e-07	2.78994677275981e-06	4.92225375901667	5.04700074274143e-07	3.32
Faah	chr4	115994655	116019902	-	0.472797094245963	4.42117224013876e-07	1.16959099318014e-06	2.64543186660249	1.35265281244258e-07	2.44
Lrrc41	chr4	116073268	116099109	+	0.786525971261962	9.98025680937473e-07	4.27988756011775e-06	4.28835413944212	4.02018290482198e-07	3.32
Rad54l	chr4	116094954	116125690	-	0.512081641299598	6.90354453087345e-07	3.75146894588863e-06	5.43412000764481	9.75394799640435e-07	3.62
Pik3r3	chr4	116219913	116305056	+	1.235979580856	4.35978978116791e-07	3.29558656506106e-06	7.5590492442923	1.24712578732084e-07	0.56
Mast2	chr4	116304759	116466181	-	0.92200601194712	5.72169933866027e-07	3.73511491163166e-06	6.52798179448946	8.8562786262064e-07	3.26
Ipp	chr4	116505548	116540235	+	0.49882374119922	5.34961326187484e-07	4.55812849957296e-06	8.52048227870496	1.16734201340523e-07	2.78
Gpbp1l1	chr4	116555726	116595882	+	0.440088872821401	8.85089093298174e-07	6.82110294529118e-06	7.7066851201083	2.24556060809062e-06	3.38
Nasp	chr4	116599051	116629951	-	0.521883242285157	2.05587570685783e-06	7.74616231850286e-06	3.76781645537413	7.84546416223022e-06	3.34
Tesk2	chr4	116718954	116806248	+	0.787476344439225	7.13061663787188e-07	2.88801530851962e-06	4.050162075999	8.10776502667907e-07	3.44
Zswim5	chr4	116875401	116991105	+	0.833071848796335	4.62233673758887e-07	2.81364342149782e-06	6.08705851872983	1.39307786656708e-07	1.64
Eif2b3	chr4	117017407	117088852	+	0.502855275857182	7.00308509047123e-07	3.86658682460818e-06	5.52126209328695	7.26636292937613e-07	2.62
Ptch2	chr4	117094055	117118101	+	0.590004678053207	8.51011977892421e-07	2.82120855408621e-06	3.31512202809776	9.6587257805633e-07	2.98
Gm1661	chr4	117211332	117253917	-	0.570182378618207	5.26787937029306e-07	1.25856468500135e-06	2.38912966021721	2.46318760993927e-08	2.46
Rnf220	chr4	117269462	117499052	-	0.367497965780555	6.44843862494605e-07	1.11187908268534e-06	1.72426093718872	3.9816747444085e-07	4.3
Eri3	chr4	117548323	117676297	+	0.423235475893071	6.93742504603807e-07	2.65327384119255e-06	3.82458019161998	1.31508924397862e-06	2.88
Slc6a9	chr4	117833257	117871305	+	0.374811854860978	6.75357395226342e-07	2.77014394936968e-06	4.10174519291565	3.91158193387142e-07	1.52
St3gal3	chr4	117930152	118136946	-	0.654886761822239	5.99206333960033e-07	4.78346918069138e-06	7.98300837222197	4.54463842005661e-07	4.98
Kdm4a	chr4	118135003	118182043	-	0.397327660165673	7.96905647276924e-07	4.68990635481953e-06	5.88514634178492	1.1247960163821e-06	3.46
Ptprf	chr4	118206212	118293397	-	0.395610681565599	7.53864169218741e-07	1.51678028295907e-06	2.0120073945562	1.21406514316382e-06	7.14
Szt2	chr4	118360739	118411263	-	0.3567668245654	5.94383774730405e-07	3.15165444317544e-06	5.30238976426457	1.29925758236971e-06	2.72
Slc2a1	chr4	119106744	119139330	+	0.471209724657777	2.51909884904996e-06	8.90866096969002e-06	3.53644755665296	4.76561340416361e-06	4.1
Ppih	chr4	119298009	119322523	-	0.530266409693159	7.92155448973055e-07	3.83921886862966e-06	4.84654732048716	1.49000366192933e-06	3.8
Ccdc30	chr4	119320892	119417521	-	0.580048866372895	5.23723626407462e-07	9.8919607137739e-07	1.88877495972997	2.73121752091426e-07	4.94
Zmynd12	chr4	119420683	119455899	+	0.674888624413564	4.83273432881465e-07	3.62725622323046e-06	7.50559823163326	5.4198219265938e-08	2.14
Rimkla	chr4	119463282	119494598	-	0.60486037145618	4.50718212998352e-07	1.19114604602785e-06	2.64277327091773	8.58784504630431e-08	3.16
Foxj3	chr4	119537660	119631119	+	0.447848159923757	6.28125270419997e-07	4.02245069502549e-06	6.403898847018	9.37851912150942e-07	3.62
Hivep3	chr4	119812677	120137411	+	0.48820278911209	3.52662274190855e-07	6.46595915649113e-07	1.83347061188401	3.2690725834361e-08	0.98
Scmh1	chr4	120403280	120532199	+	0.850940593490656	5.59115370928646e-07	1.1477299980624e-06	2.05276058884969	7.34542744700757e-07	2.88
Ctps	chr4	120537867	120572276	-	0.32986701372439	8.83294491151606e-07	6.53935754692082e-06	7.40337182268062	1.87820822427314e-06	3.22
Smap2	chr4	120966316	121019247	-	0.513167337316295	5.72031996749256e-07	3.18689347401241e-06	5.57118044466549	5.08510196028367e-07	6.22
Zmpste24	chr4	121057237	121100243	-	0.552949582739579	6.01320212288702e-07	2.48709135775646e-06	4.13605148626265	8.88145301762148e-07	3.92
Ppt1	chr4	122834226	122861175	+	0.555021621124996	7.70776935867948e-07	1.69105635936096e-06	2.193963364325	6.88608231576797e-07	3.98
Cap1	chr4	122857047	122888057	-	0.335668780129379	7.73460739117466e-07	5.25089394361792e-06	6.78883061292716	9.90536888034627e-07	4.12
Trit1	chr4	123014596	123056934	+	0.34183354089153	7.90647495532065e-07	2.5235541576736e-06	3.19175634139634	1.92817024041473e-06	3.88
Bmp8a	chr4	123310644	123345252	-	1.00782626595084	4.43414000515431e-07	1.84928434377592e-06	4.17055921018796	7.26009641829169e-08	2.46
Macf1	chr4	123347632	123686360	-	0.645088223062933	7.2319079617515e-07	5.56092512477693e-07	0.768943016723643	2.19351608942584e-06	1.36
Inpp5b	chr4	124739849	124803511	+	0.55532239551853	5.78504310397116e-07	1.42955882059544e-06	2.4711290735485	2.93567237934621e-07	3.84
Mtf1	chr4	124800548	124851800	+	0.745979445430549	8.01627699319639e-07	4.13626138050218e-06	5.15982841412881	4.48653309918757e-07	3.92
Gnl2	chr4	125028013	125057382	+	0.491854893791902	7.57012907065913e-07	2.0376337645998e-06	2.69167638435309	1.01272374931171e-06	3.92
Meaf6	chr4	125083133	125112070	+	0.392426283593952	6.86912169376848e-07	4.43758708415531e-06	6.46019576007948	5.87095143927683e-07	3.8
Grik3	chr4	125488830	125716173	+	0.393270806120515	5.39034026025635e-07	9.7948934289869e-07	1.81711969116419	4.46306203449653e-07	1.1
Stk40	chr4	126101956	126143029	+	0.323945181898141	6.63114941041409e-07	4.91165915286012e-06	7.40694990999065	6.82255022462871e-07	3.46
Thrap3	chr4	126162081	126204710	-	0.521369624688458	1.24622148279077e-06	4.34371831601342e-06	3.48551070254876	4.26089327633556e-06	3.6
Map7d1	chr4	126230166	126258319	-	0.369109892711593	7.14088846589668e-07	3.10211954980913e-06	4.34416468570287	3.4292335759476e-07	2.64
Ago3	chr4	126338677	126431542	-	0.604618785470859	5.61907909197444e-07	5.02616514703958e-06	8.94482007597704	6.36331715340681e-07	3.54
Ago1	chr4	126433011	126470583	-	0.523214444993919	7.83788013936119e-07	3.36461833954746e-06	4.29276574752735	1.18269645147054e-06	3.14
Clspn	chr4	126554979	126595903	+	0.66882620734165	6.04565561623811e-07	3.54921302896813e-06	5.87068343660735	6.65424084225407e-07	3.88
Psmb2	chr4	126675642	126711715	+	0.391908196332665	8.13112465303864e-07	4.63617169383529e-06	5.70175946337599	1.5495424528663e-06	4.18
AU040320	chr4	126751554	126871694	+	0.657229144488036	5.33881780810888e-07	3.02560606689701e-06	5.66718358941105	1.0547730715377e-07	1.6
Zmym4	chr4	126859818	126969923	-	0.696153033947799	7.91410862190115e-07	3.57352156224622e-06	4.51538098978957	1.80319528423302e-06	3.7
Zmym6	chr4	127075382	127126374	+	0.500350231315065	6.41576144899363e-07	2.95635177430325e-06	4.60795152345788	8.63578086379152e-07	2.38
Zscan20	chr4	128581538	128612098	-	0.746169915309507	5.30816817871422e-07	1.76428790146528e-06	3.32372268938291	4.63938549601409e-07	2.9
Phc2	chr4	128652701	128754881	+	0.409520328595623	5.50074361981472e-07	1.36734120021268e-06	2.48573882863266	2.94925521616249e-07	2.34
Azin2	chr4	128928232	128964455	-	0.306404303393021	9.52318250057403e-07	6.53109710562965e-06	6.8581034808857	6.77631926352437e-07	2.76
Rnf19b	chr4	129056270	129086526	+	0.384876567795219	6.75165339843755e-07	5.08265328845421e-06	7.52801275259542	8.43188697364914e-07	3.28
S100pbp	chr4	129148824	129191482	-	0.667302097387645	7.28133014738468e-07	3.49150111847333e-06	4.79514188726549	8.55399899859248e-07	3.62
Yars	chr4	129187794	129221607	+	0.454231520963737	1.35101501562676e-06	4.06945462606877e-06	3.01214611162621	2.57902640405191e-06	3.46
C77080	chr4	129217577	129263404	-	0.382199331982297	1.30644504040684e-06	8.95633245505538e-07	0.68554988369555	5.79417483543516e-07	1.44
Sync	chr4	129285620	129310559	+	0.762267964770131	1.08790500172732e-06	7.40158741520965e-07	0.680352365643856	7.05797069292757e-08	3.02
Rbbp4	chr4	129305099	129337370	-	0.359282955935404	1.2540783907495e-06	5.03862535594867e-06	4.01779138618068	2.97584000231218e-06	3.98
Zbtb8a	chr4	129351631	129380028	-	0.897852903152125	1.21051884758671e-06	2.59586787296779e-06	2.14442582050078	8.52626162841683e-07	3.44
Bsdc1	chr4	129459678	129490435	+	0.568227657649209	7.62267299908203e-07	2.61077562003723e-06	3.42501327336439	7.4879938779222e-07	3.82
Hdac1	chr4	129514103	129544646	-	0.572659618354277	1.26920074847083e-06	4.51563027841764e-06	3.55785346318004	2.21630330881265e-06	2.36
Kpna6	chr4	129641978	129674767	-	0.413775023751305	7.20148360575656e-07	1.86572180219557e-06	2.59074644105861	8.9400546422687e-07	1.24
Tmem39b	chr4	129674354	129698838	-	0.489104229907515	5.56718669286049e-07	2.94725693036464e-06	5.29397897531312	2.51649104920994e-07	3.36
