Gene_name	Chr	Start	End	Strand	meRIP_WT	RNAPII_WTmean_GB	RNAPII_WTmean_PR	PausIndex_WT	cheRNA_WT_mean	WT_Pull
Psma5	chr3	108254925	108281952	+	0.338724076847552	8.30842156393194e-07	3.28884172937179e-06	3.95844349503055	1.11795533572756e-06	3.6
Sort1	chr3	108282063	108363519	+	0.562089530725281	4.308467440244e-07	1.47952670382058e-06	3.43399764380438	3.14640884764948e-07	3.96
Sars	chr3	108422863	108447259	-	0.537841464282269	1.20161575694963e-06	3.26510349311571e-06	2.71726088329963	2.117346416836e-06	1.26
5330417C22Rik	chr3	108456068	108538522	-	0.604099698920399	3.53605070629506e-07	4.19717957065584e-07	1.18696815155501	1.74065884113809e-08	1.22
Wdr47	chr3	108589277	108647719	+	0.725602088264013	4.32077393103206e-07	1.98418093489276e-06	4.59218872952888	3.52226904893499e-07	2.9
Clcc1	chr3	108651912	108680840	+	0.547680262664992	5.44005988457126e-07	3.18841321412629e-06	5.86098918353649	4.75318953877602e-07	3.3
Stxbp3	chr3	108791179	108842502	-	0.410653868714214	4.39630432543729e-07	1.88569202051614e-06	4.28926634947769	3.08430212136263e-07	5.94
Fam102b	chr3	108968996	109029607	-	0.775860256009502	3.45908736486338e-07	9.65114571681991e-07	2.79008440632464	7.25124732085976e-08	3.12
Rnpc3	chr3	113603066	113632149	-	0.809064720833492	6.53693155559709e-07	6.69910973381015e-06	10.24809526738	2.26392041790749e-06	3.3
Dph5	chr3	115886182	115931323	+	1.45400336322522	3.50281136724111e-07	2.56370025488062e-06	7.31897891749691	1.20314542869227e-06	2.8
Slc30a7	chr3	115936972	116009406	-	0.577860873727763	4.69491890604191e-07	2.24626595149526e-06	4.78446166259556	9.00588008288191e-07	1.4
Cdc14a	chr3	116270552	116426032	-	0.669703130352569	3.58146311153083e-07	1.54865745256379e-06	4.32409159144416	1.24826820751686e-07	3.3
Dbt	chr3	116511078	116551981	+	0.645468567737701	4.93853447213974e-07	2.07279753740779e-06	4.19719159418908	5.64114431280196e-07	4.44
Sass6	chr3	116592957	116632986	+	0.640960746208098	6.00062632595051e-07	2.03271167027352e-06	3.38749917068288	5.79066514793749e-07	2.18
Mfsd14a	chr3	116629163	116664677	-	0.3987560958658	8.1392346442212e-07	4.0772352532775e-06	5.00935951781696	2.08110353484112e-06	5.64
Slc35a3	chr3	116668797	116714280	-	0.590075755949956	5.07040062849173e-07	2.17345487424361e-06	4.28655452200458	8.6457609953627e-07	2.24
Agl	chr3	116737998	116810166	-	0.50091087080398	4.19742080026555e-07	2.5272947162548e-06	6.02106587953943	4.48523698504144e-07	2.7
Frrs1	chr3	116857566	116905750	+	0.88893404094355	8.02030057842964e-07	6.59263359436768e-07	0.821993331783396	1.861675605179e-06	3.56
Snx7	chr3	117779496	117870936	-	0.837395316699015	3.05809959206807e-07	1.13943837540874e-06	3.72596882836698	9.21241155834142e-08	3.06
Ptbp2	chr3	119716741	119785388	-	0.67823076252303	5.26383852090375e-07	2.25958977027496e-06	4.29266544044176	1.95122908265277e-06	3.62
Alg14	chr3	121289816	121364011	+	0.648121047440872	4.12627320078036e-07	3.0041026877428e-06	7.28042604443803	1.55208081923663e-07	3.46
Cnn3	chr3	121424540	121460205	+	0.408633332371443	1.00710351111911e-06	4.36120336770137e-06	4.33044202462876	2.57541186159097e-06	3.08
Gclm	chr3	122243556	122269215	+	0.622742189897682	6.55773667500825e-07	4.63030580893528e-06	7.06082912200718	2.67955114812017e-06	3.32
Bcar3	chr3	122417779	122532183	+	0.623693659209937	6.65067785590144e-07	2.39944763624477e-06	3.60782417707337	8.47930962127914e-07	3.74
Fnbp1l	chr3	122536718	122621714	-	0.740398267770748	7.17626977099338e-07	4.29458427380285e-06	5.98442423550135	2.42029473367776e-06	3.16
Pde5a	chr3	122727157	122861374	+	1.09083537834383	3.76090682057574e-07	9.45827591139476e-07	2.51489238171203	1.34913413705393e-07	1.78
Usp53	chr3	122931600	122986447	-	0.963321252520363	5.83582535685002e-07	6.9738920011434e-06	11.9501382832808	1.20463027508748e-06	2.6
Sec24d	chr3	123265495	123367636	+	0.629538922707699	4.46720500872221e-07	1.44041063712075e-06	3.22441131380438	3.34422569128261e-07	2.02
Ndst4	chr3	125402090	125726986	+	1.04094877358849	2.81397796341198e-07	3.16578913746081e-07	1.12502271823844	1.69159258767853e-08	1.98
Camk2d	chr3	126594950	126848326	+	0.684522432271309	3.83742279011947e-07	2.71451464394161e-06	7.0737961189236	4.62000513554334e-07	1.96
Zgrf1	chr3	127551488	127620023	+	1.16544225480479	5.60487844937036e-07	2.3226429464602e-06	4.14396666661187	1.31931806005337e-06	3.44
Ap1ar	chr3	127805263	127839492	-	0.394323229710079	6.19981948340381e-07	3.58601925178019e-06	5.78407042556568	1.253769070231e-06	2.86
Elovl6	chr3	129530385	129640495	+	0.515216813742794	1.20160382215448e-06	4.28959091247448e-06	3.56988787267939	3.77763622479535e-06	3.12
Sec24b	chr3	129981184	130062907	-	0.424050039021547	4.8773191689283e-07	1.58332226355005e-06	3.24629618999889	1.35883228387285e-06	5.18
Lef1	chr3	131108296	131226357	+	0.800825249431813	4.24997881921155e-07	9.38466934122584e-07	2.20816849693544	9.53156467178036e-08	2.9
Hadh	chr3	131231418	131274101	-	0.397593223904528	4.75152309572592e-07	1.84723247022627e-06	3.88766387747939	3.7846864235e-07	3.52
Papss1	chr3	131562767	131645671	+	0.55951263469068	3.3881915606905e-07	1.97875987874475e-06	5.84016530146096	1.86160540179612e-07	5.52
Aimp1	chr3	132658497	132685879	-	0.466540967715689	6.58766653217194e-07	2.71548444437605e-06	4.12207331854844	1.37568120998195e-06	3.56
Tbck	chr3	132682143	132843688	+	0.70436888255006	3.9564449344986e-07	2.65351547942042e-06	6.70681766927384	5.2296713438441e-07	3.06
Npnt	chr3	132879744	132952291	-	1.06122911428907	3.56123667349278e-07	8.79094086445798e-07	2.46850790060971	7.03450266849285e-08	2.38
Gstcd	chr3	132980549	133093740	-	0.822152407179873	5.07020245858092e-07	6.31049067001754e-06	12.4462301487341	9.67498808190348e-07	3.12
Ppa2	chr3	133308109	133380235	+	0.639057549072724	4.97886200025782e-07	2.98938137370902e-06	6.00414587420624	5.27706617023211e-07	2.66
Tet2	chr3	133461676	133546390	-	1.00023741183308	1.26153308539527e-06	2.73445814089409e-06	2.16756751967176	3.76830294178752e-06	4.04
Cenpe	chr3	135210562	135275540	+	0.912629595448973	6.1857811533225e-07	2.40583849282722e-06	3.8893042498521	1.48093243946074e-06	3.48
Slc9b1	chr3	135346036	135399827	+	1.17041203900931	6.33837810090346e-07	1.78894383377909e-06	2.82239999775983	9.99004684048601e-07	1.7
Ube2d3	chr3	135436758	135469178	+	0.580621939702854	1.66581984862733e-06	7.10955738135096e-06	4.26790291111574	7.12121241766514e-06	4.06
Manba	chr3	135483610	135573404	+	0.651988090028762	9.54103965929286e-07	2.69890799190754e-06	2.82873574399079	1.49860858665227e-06	0.54
Nfkb1	chr3	135582654	135693547	-	0.607749897524844	5.74847951305133e-07	1.49176631137068e-06	2.5950624125628	6.58213829958248e-07	3.18
Ppp3ca	chr3	136668065	136939727	+	0.725586520567828	3.58102594872462e-07	2.48612463789093e-06	6.94249266408238	4.27329168129425e-07	1.16
Dnajb14	chr3	137865674	137910931	+	0.645272472391774	4.9853708787121e-07	1.65648939430814e-05	33.227004261237	3.39891202301787e-07	2.2
Dapp1	chr3	137929006	137983549	-	0.755740685907269	6.1143957667975e-07	1.65210977990777e-06	2.70200007150189	3.86553683070964e-07	2.26
Mttp	chr3	138087854	138145388	-	0.770436418007493	4.30827084290023e-07	5.59099907326471e-06	12.9773620952321	5.15878979811039e-08	3.06
Metap1	chr3	138456959	138491382	-	0.290908643360782	7.10184064335523e-07	3.72470844408624e-06	5.24470856378794	1.63175865072077e-06	3.7
Eif4e	chr3	138524190	138561696	+	0.460065641701171	1.1117756474975e-06	9.92418725651359e-07	0.89264297872075	3.04011583570702e-06	3.98
Tspan5	chr3	138740207	138906433	+	0.723926627669105	5.95082831422727e-07	2.42546870575522e-06	4.07585058361774	1.10456289566947e-06	2.04
Rap1gds1	chr3	138923896	139077201	-	0.95636167781041	5.52645018547449e-07	3.22222263547327e-06	5.83054678379701	1.03665080065512e-06	2.76
Stpg2	chr3	139203892	139712299	+	1.49796705960968	3.09533479930269e-07	3.22501762598143e-06	10.4189621966191	1.28450306903819e-07	4.1
Pdlim5	chr3	142237584	142397696	-	0.736113561198592	5.00503139320755e-07	3.137485234696e-06	6.26866244825948	1.53000127056182e-06	2.84
Kyat3	chr3	142699047	142746911	+	0.62217308180244	4.29568181046847e-07	1.74192500444757e-06	4.05506059644023	3.29737900640608e-07	5.14
Pkn2	chr3	142788901	142884004	-	0.925012040557055	6.51369923431834e-07	3.92687850739716e-06	6.02864572976881	2.28747585441672e-06	3.54
Hs2st1	chr3	144429106	144572216	-	0.487975337273675	5.57353455760223e-07	4.02436767297833e-06	7.22049469934504	1.63736936193518e-06	6.74
Sep15	chr3	144568426	144599677	+	0.527661261147336	8.09654109583622e-07	5.04494594223834e-06	6.23098911315696	1.34797895701461e-06	3.6
Sh3glb1	chr3	144681677	144722335	-	0.753372390549882	5.58237528750749e-07	1.55644580440032e-06	2.78814254549208	8.08933246293722e-07	2.6
Znhit6	chr3	145574207	145607245	+	0.443632914674142	5.67794638461501e-07	2.46792186857801e-06	4.34650435457633	1.2972201559862e-06	2.8
Ddah1	chr3	145756691	145896277	+	0.779550728398221	4.87707983185599e-07	1.89176959307411e-06	3.87889814867802	8.59474016051767e-07	3.1
Syde2	chr3	145985869	146023720	+	0.771679843090873	6.94637574396446e-07	3.7471336475224e-06	5.39437223904594	1.19774305092437e-06	0.66
Ssx2ip	chr3	146402641	146442139	+	0.334450545991377	5.23240881274162e-07	2.440190019789e-06	4.6636073501115	8.73459426411494e-07	3.64
Spata1	chr3	146455202	146501753	-	1.73454600541631	4.45863167496414e-07	4.06154413880928e-06	9.10939596472038	1.34040920127524e-07	3.38
Prkacb	chr3	146727578	146814946	-	0.531760800696705	4.45277938686202e-07	2.1685759237104e-06	4.87016251042845	7.76757285621188e-07	2.62
Adgrl2	chr3	148813585	148956635	-	0.801152773063427	5.99838847241246e-07	8.49621510017226e-07	1.41641628234778	2.06554505899287e-06	1
Gipc2	chr3	152091840	152167900	-	0.756096255200372	4.5741134930165e-07	1.45752919520406e-06	3.18647361380371	1.32112412968808e-07	1.34
Dnajb4	chr3	152181870	152212083	-	0.90226092960828	7.08540991026629e-07	8.57809761371936e-06	12.1067062066378	2.74461717307757e-07	3.06
Fubp1	chr3	152208457	152238830	+	0.667465566758525	1.6147935094184e-06	8.81872722732015e-06	5.4612104742088	7.85273508307609e-06	2.9
Fam73a	chr3	152271458	152342407	-	0.442224600572214	4.72247336275806e-07	2.05741970696405e-06	4.3566570924234	1.13312871877585e-06	2.34
Usp33	chr3	152344477	152395617	+	0.489932347301755	5.64592987409856e-07	2.77074926872475e-06	4.90751626483341	7.66967266226156e-07	2.62
Pigk	chr3	152712099	152791015	+	0.6218564860272	4.14675285533224e-07	1.74820145023486e-06	4.21583226978882	4.13146497166601e-07	2.9
St6galnac3	chr3	153200508	153727133	-	0.67370827828917	4.10434261310233e-07	1.60780147865025e-06	3.91731790011304	3.5539659842111e-07	1.24
Msh4	chr3	153855140	153908138	-	0.226070548548491	4.94446698186082e-07	1.34645252774943e-05	27.2315000320358	1.0252242790789e-07	3.26
Acadm	chr3	153920352	153946643	-	0.356621762704192	6.41105209330371e-07	3.93509455405333e-06	6.13798561731155	9.08877685916637e-07	2.52
Tyw3	chr3	154574519	154599098	-	0.419217662220245	4.23912410467263e-07	2.30161523827812e-06	5.4294594388995	4.67759391608264e-07	3.86
Cryz	chr3	154594710	154625182	+	0.414860641786408	3.86833593946016e-07	2.12035847235412e-06	5.4813193723036	2.63862126008499e-07	2.12
Cth	chr3	157892247	157927063	-	0.745295230707838	7.6007216518699e-07	4.95284788444418e-06	6.51628636239521	2.45062540487255e-06	3.02
Ankrd13c	chr3	157945465	158008837	+	0.769458054903306	6.56530412831663e-07	3.45569046528648e-06	5.2635649434454	1.7664012375541e-06	3.28
Srsf11	chr3	158008492	158038639	-	0.643262243860272	1.29243267653298e-06	3.11060877554627e-06	2.40678592550805	4.96848227891479e-06	4.4
Lrrc40	chr3	158034681	158069090	+	0.531576999846738	6.75118299561552e-07	3.11808384335833e-06	4.61857402677921	1.73778188233772e-06	3.18
Depdc1a	chr3	159493432	159531955	+	1.17363887139104	4.12725653038689e-07	1.90010005052545e-06	4.60378470913058	7.58657971851166e-07	3.14
Wls	chr3	159837694	159937175	+	1.1548951949524	3.94172833848664e-07	9.61434243173544e-07	2.43911847954157	2.63665222693118e-07	2.86
Tmem68	chr4	3547040	3576768	-	0.630517600305621	5.16246609217127e-07	3.44895637631855e-06	6.68083105000688	1.09233180095663e-06	3.46
Tgs1	chr4	3572878	3618624	+	0.978309719763127	6.07622421113658e-07	3.38373477767412e-06	5.56881158445794	1.50896898351236e-06	3.42
Lyn	chr4	3676120	3793612	+	0.645163676792293	2.86624805725186e-07	7.3358634273766e-07	2.55939586555191	6.50545467114228e-08	2.22
Plag1	chr4	3899157	3940405	-	1.41466322477974	4.21183249859849e-07	1.73173940856151e-06	4.11160559955258	7.62345642871763e-07	2.96
Impad1	chr4	4762341	4795306	-	0.643523680280934	5.09896656423161e-07	2.05567897932448e-06	4.03156002972195	1.43020268669142e-06	3.22
Fam110b	chr4	5642178	5801944	+	0.533794660741399	4.31884582594402e-07	1.0725904599199e-06	2.48351180650319	1.05906916940879e-06	2.32
Sdcbp	chr4	6363679	6398122	+	0.642793347438651	4.59784527666864e-07	1.55536159317072e-06	3.38280542205991	4.64758199986085e-07	2.22
Nsmaf	chr4	6394206	6456271	-	0.489704550787224	4.11030809157393e-07	1.25547354268831e-06	3.05445118642569	5.53859539819075e-07	3.24
Rab2a	chr4	8533643	8609702	+	0.793169597663669	5.40685197820374e-07	1.6046632557566e-06	2.96783278370735	8.36309204948821e-07	3.26
Chd7	chr4	8688405	8870449	+	0.627706582405083	4.97824503166755e-07	1.90184077816501e-06	3.82030367341713	8.61054859169535e-07	2.8
Asph	chr4	9447084	9671344	-	0.619420875377071	3.44386092711682e-07	4.50086236044186e-06	13.0692337922308	4.04523938246935e-07	2.48
2610301B20Rik	chr4	10872497	10901425	+	0.802774526809478	5.45681985541355e-07	1.87031419007239e-06	3.42748018008494	4.65736532959882e-07	3.26
Ndufaf6	chr4	11049044	11078205	-	0.290702628872436	5.74293472135293e-07	2.02144186315786e-06	3.5198760933881	9.67541106833866e-07	2.98
Ints8	chr4	11197157	11256259	-	0.488879225286806	7.05408907951535e-07	3.40735860313504e-06	4.83033112387226	1.041617962102e-06	0.74
Dpy19l4	chr4	11263078	11324131	-	0.613179161226958	4.93091180623398e-07	4.2691053099072e-06	8.65784154668903	7.61985461412993e-07	4.02
Esrp1	chr4	11329932	11388783	-	0.4813865553591	6.07444942305023e-07	2.91560049602293e-06	4.79977738387175	2.14592235207824e-06	5.9
1110037F02Rik	chr4	11483957	11553143	+	0.796334336338435	5.5086648963934e-07	2.59034789244003e-06	4.70231524545261	7.62302275235425e-07	2.98
Rad54b	chr4	11556919	11617808	+	0.823881480069478	7.63057307907572e-07	4.86097864824033e-06	6.37039786902759	1.94726336083919e-06	5.42
Runx1t1	chr4	13741301	13897056	+	0.703360753322	3.5592219081925e-07	6.5449881969872e-07	1.83888174601369	5.28233818860985e-08	0.62
Lrrc69	chr4	14663753	14798052	-	3.10054914433298	2.86615754280605e-07	6.0411294588323e-07	2.10774507981786	1.64086343944376e-07	4.12
Tmem55a	chr4	14862218	14917260	+	0.957374421206076	4.16190899372399e-07	1.77573442579455e-06	4.26663444220499	5.62980453675801e-07	3.06
Necab1	chr4	14950244	15151131	-	1.08769680074009	2.7968655741161e-07	4.14411311712735e-07	1.48169906894328	4.4799824263521e-08	3.44
Nbn	chr4	15955966	15994589	+	0.393673041967505	4.31344712728826e-07	2.53976314539522e-06	5.88801269714855	4.60948271877215e-07	6.22
Cpne3	chr4	19517251	19572104	-	0.694254734774065	4.50325581310744e-07	1.85427984321869e-06	4.11764270157941	8.48756673209392e-07	3.66
Rmdn1	chr4	19573065	19608932	+	1.45943220230197	4.29847188609672e-07	1.12112119530067e-06	2.60818547848807	1.69647592314987e-07	3.66
Wwp1	chr4	19606295	19711004	-	0.784737649385072	4.63357657803948e-07	3.37885582714091e-06	7.29211176341569	1.24008359898941e-06	3.28
Ccnc	chr4	21725700	21761922	+	0.428219265013175	6.84280071597407e-07	4.24668010647105e-06	6.206055506713	9.20022141480556e-07	3.48
Usp45	chr4	21774269	21839872	+	0.442101299475505	6.06317591261555e-07	4.53412967617404e-06	7.47814304173486	1.64057732820698e-06	3.28
Pnisr	chr4	21845582	21878475	+	0.6509854296826	9.65613921496867e-07	2.77799551494648e-06	2.87692156575385	4.12933458932763e-06	3.88
Faxc	chr4	21929325	22003461	+	0.824925363618774	3.68346298256167e-07	1.22220622695613e-06	3.3180901579365	1.12182040989785e-07	2.82
Fbxl4	chr4	22355542	22436091	+	1.08166248535627	4.10630868274952e-07	2.33054570909189e-06	5.67552487927282	7.21846629518905e-07	2.98
Mms22l	chr4	24494461	24604950	+	0.61379898182058	7.86712271239634e-07	5.97020346837638e-06	7.58880175971965	3.47048249414419e-06	3.12
Klhl32	chr4	24615272	24853086	-	0.645063753143831	3.21289034166163e-07	8.126738657766e-07	2.52941675362722	3.2187820606432e-08	0.72
Fut9	chr4	25607332	25802003	-	1.52783551067628	4.99608495066822e-07	1.60292252811704e-06	3.20835723160122	1.44370088273303e-06	3.88
Manea	chr4	26322505	26348652	-	1.6480653843362	4.02234640555973e-07	1.74246711006237e-06	4.33196680339096	5.34873183940039e-07	3.16
Epha7	chr4	28811130	28969503	+	1.1620104608531	3.28448819517816e-07	2.41668060512324e-06	7.35786052959814	1.23761009716202e-07	1.6
Map3k7	chr4	31962106	32025467	+	0.560421125692316	6.06044850049917e-07	4.37247317481703e-06	7.21476830379285	2.40880465691682e-06	3.34
Casp8ap2	chr4	32613469	32655271	+	1.13127184289735	6.74021902009324e-07	3.61526300661845e-06	5.36371740419859	1.65272150701148e-06	3.22
Mdn1	chr4	32655118	32777217	+	0.319807669724981	8.34080145918865e-07	3.38981235023209e-06	4.06413264578753	5.05051611505309e-06	3.76
Ankrd6	chr4	32802034	32952826	-	0.726560034477529	4.30761136958574e-07	1.08440237265036e-06	2.51740995092286	2.79384140673659e-07	1.88
Rngtt	chr4	33308310	33504614	+	0.573770994595972	6.16097850121883e-07	2.42307146170569e-06	3.93293283076111	1.74660672760893e-06	3.72
Orc3	chr4	34564780	34616942	-	0.724339901612101	1.00403095865184e-06	4.01460977191191e-06	3.998492015926	2.12736511084628e-06	3.1
Rars2	chr4	34612957	34662167	+	0.486440520712383	5.76563383625225e-07	4.03064411876562e-06	6.99080835384024	1.16165332700934e-06	3.44
Slc35a1	chr4	34661256	34689438	-	0.430677643979215	6.2211615745565e-07	2.77985065338121e-06	4.46837880686194	5.35416024449599e-07	3.62
Zfp292	chr4	34801109	34884948	-	0.90057371693725	9.05486824866273e-07	4.99447560598869e-06	5.51579047737807	4.02573721328443e-06	3.82
Mob3b	chr4	34947073	35159484	-	0.710250632648783	4.18495671327053e-07	1.29165025972381e-06	3.08641247262601	4.17106156136962e-07	1.38
3110043O21Rik	chr4	35189281	35227880	-	0.361584397991447	4.11078694220084e-07	2.7638163065275e-06	6.7233265683378	1.94083609676366e-06	2.88
Aco1	chr4	40141264	40201009	+	0.366519865470357	4.65182493343682e-07	3.9596881799487e-06	8.51211779593614	6.95213577598709e-07	2.08
Smu1	chr4	40733648	40759885	-	0.250875028797568	9.26888483781936e-07	2.76641242380634e-06	2.98462271590503	1.48423867776157e-06	3.3
B4galt1	chr4	40802581	40856537	-	0.519444830319165	6.78523148005549e-07	3.39825721847858e-06	5.00831434928553	7.53157564586921e-07	2.28
Nfx1	chr4	40968905	41027992	+	0.459525101624302	1.05183548532475e-06	4.85698503570741e-06	4.61762804494834	3.05211837084762e-06	3.12
Ube2r2	chr4	41134020	41195370	+	0.818817007932191	7.8194220887709e-07	3.60932979321664e-06	4.61585236382088	6.78257110688278e-07	1.54
Ubap2	chr4	41192314	41277135	-	0.456785477850505	9.8578444026774e-07	5.44668995158133e-06	5.52523424908391	2.17598613236929e-06	2.92
Dcaf12	chr4	41289299	41316901	-	0.366624942445926	7.17165081098644e-07	3.57951398440258e-06	4.99119948634285	9.2251441510977e-07	3.34
Ubap1	chr4	41346995	41391766	+	0.547427986498558	7.75623620971576e-07	2.14994545957785e-06	2.77189270858557	1.19062130629459e-06	2.82
Kif24	chr4	41388747	41466848	-	0.639261822937579	5.67708654027941e-07	3.2596824369677e-06	5.74182270049959	1.16429871942918e-06	2
Fam219a	chr4	41516928	41571527	-	0.73002405106888	3.79103482680552e-07	1.1762716088542e-06	3.10277183563986	1.42017356634848e-07	4.06
Cntfr	chr4	41655497	41699091	-	0.387260331183831	4.57977311978143e-07	1.66306630299895e-07	0.363132901893254	2.52104351351828e-07	2.34
Unc13b	chr4	43056952	43266873	+	1.42906322757528	3.82839683825852e-07	2.12945985701057e-06	5.56227566518216	6.28690370590951e-07	1.28
